instance,route_id,node_id,x,y,route_cost
Golden_17-C41-N241,2,24,5.7735,5.0,251.47
Golden_17-C41-N241,2,25,7.2169,5.0,251.47
Golden_17-C41-N241,2,83,5.4127,6.25,251.47
Golden_17-C41-N241,2,84,7.2169,6.25,251.47
Golden_17-C41-N241,2,85,9.0211,6.25,251.47
Golden_17-C41-N241,2,134,5.1871,6.6406,251.47
Golden_17-C41-N241,2,143,6.7658,7.8125,251.47
Golden_17-C41-N241,2,144,9.0211,7.8125,251.47
Golden_17-C41-N241,2,194,6.4839,8.3008,251.47
Golden_17-C41-N241,2,203,8.4573,9.7656,251.47
Golden_17-C41-N241,2,204,11.2764,9.7656,251.47
Golden_17-C41-N241,2,187,16.9146,9.7656,251.47
Golden_17-C41-N241,2,200,15.505,7.3242,251.47
Golden_17-C41-N241,2,205,14.0955,9.7656,251.47
Golden_17-C41-N241,2,67,10.8253,6.25,251.47
Golden_17-C41-N241,2,127,13.5316,7.8125,251.47
Golden_17-C41-N241,2,139,11.2764,3.9062,251.47
Golden_17-C41-N241,2,140,12.404,5.8594,251.47
Golden_17-C41-N241,2,145,11.2764,7.8125,251.47
Golden_17-C41-N241,2,198,12.6859,2.4414,251.47
Golden_17-C41-N241,2,199,14.0955,4.8828,251.47
Golden_17-C41-N241,2,7,8.6603,5.0,251.47
Golden_17-C41-N241,2,80,9.9232,4.6875,251.47
Golden_17-C41-N241,2,18,6.4952,1.25,251.47
Golden_17-C41-N241,2,19,7.2169,2.5,251.47
Golden_17-C41-N241,2,20,7.9386,3.75,251.47
Golden_17-C41-N241,2,73,6.6756,0.9375,251.47
Golden_17-C41-N241,2,78,8.119,1.5625,251.47
Golden_17-C41-N241,2,79,9.0211,3.125,251.47
Golden_17-C41-N241,2,133,8.3445,1.1719,251.47
Golden_17-C41-N241,2,1,5.7735,0.0,251.47
Golden_17-C41-N241,2,13,5.3405,0.75,251.47
Golden_17-C41-N241,2,15,6.4952,-1.25,251.47
Golden_17-C41-N241,2,16,7.2169,-2.5,251.47
Golden_17-C41-N241,2,54,5.3405,-0.75,251.47
Golden_17-C41-N241,2,61,7.2169,0.0,251.47
Golden_17-C41-N241,2,75,8.119,-1.5625,251.47
Golden_17-C41-N241,2,114,6.6756,-0.9375,251.47
Golden_17-C41-N241,2,174,8.3445,-1.1719,251.47
Golden_17-C41-N241,2,121,9.0211,0.0,251.47
Golden_17-C41-N241,2,138,10.1487,1.9531,251.47
Golden_17-C41-N241,2,181,11.2764,0.0,251.47
Golden_17-C41-N241,2,193,10.4306,1.4648,251.47
Golden_17-C41-N241,2,234,10.4306,-1.4648,251.47
Golden_17-C41-N241,2,72,10.8253,-6.25,251.47
Golden_17-C41-N241,2,76,9.0211,-3.125,251.47
Golden_17-C41-N241,2,77,9.9232,-4.6875,251.47
Golden_17-C41-N241,2,135,10.1487,-1.9531,251.47
Golden_17-C41-N241,2,136,11.2764,-3.9062,251.47
Golden_17-C41-N241,2,137,12.404,-5.8594,251.47
Golden_17-C41-N241,2,195,12.6859,-2.4414,251.47
Golden_17-C41-N241,2,196,14.0955,-4.8828,251.47
Golden_17-C41-N241,2,192,16.9146,-9.7656,251.47
Golden_17-C41-N241,2,197,15.505,-7.3242,251.47
Golden_17-C41-N241,2,240,14.0955,-9.7656,251.47
Golden_17-C41-N241,2,132,13.5316,-7.8125,251.47
Golden_17-C41-N241,2,179,9.0211,-7.8125,251.47
Golden_17-C41-N241,2,180,11.2764,-7.8125,251.47
Golden_17-C41-N241,2,239,11.2764,-9.7656,251.47
Golden_17-C41-N241,2,12,8.6603,-5.0,251.47
Golden_17-C41-N241,2,17,7.9386,-3.75,251.47
Golden_17-C41-N241,2,59,5.7735,-5.0,251.47
Golden_17-C41-N241,2,60,7.2169,-5.0,251.47
Golden_17-C41-N241,2,118,5.4127,-6.25,251.47
Golden_17-C41-N241,2,119,7.2169,-6.25,251.47
Golden_17-C41-N241,2,120,9.0211,-6.25,251.47
Golden_17-C41-N241,2,126,4.5106,-7.8125,251.47
Golden_17-C41-N241,2,166,3.1574,-7.8125,251.47
Golden_17-C41-N241,2,173,5.1871,-6.6406,251.47
Golden_17-C41-N241,2,175,3.3829,-9.7656,251.47
Golden_17-C41-N241,2,178,6.7658,-7.8125,251.47
Golden_17-C41-N241,2,186,5.6382,-9.7656,251.47
Golden_17-C41-N241,2,226,3.9467,-9.7656,251.47
Golden_17-C41-N241,2,233,6.4839,-8.3008,251.47
Golden_17-C41-N241,2,235,4.2286,-12.207,251.47
Golden_17-C41-N241,2,238,8.4573,-9.7656,251.47
Golden_17-C41-N241,2,6,2.8868,-5.0,251.47
Golden_17-C41-N241,2,46,2.0207,-5.0,251.47
Golden_17-C41-N241,2,53,3.3198,-4.25,251.47
Golden_17-C41-N241,2,55,2.1651,-6.25,251.47
Golden_17-C41-N241,2,58,4.3301,-5.0,251.47
Golden_17-C41-N241,2,66,3.6084,-6.25,251.47
Golden_17-C41-N241,2,106,2.5259,-6.25,251.47
Golden_17-C41-N241,2,113,4.1497,-5.3125,251.47
Golden_17-C41-N241,2,0,0.0,0.0,251.47
Golden_17-C41-N241,3,0,0.0,0.0,178.34
Golden_17-C41-N241,3,11,0.0,-10.0,178.34
Golden_17-C41-N241,3,52,-0.7217,-8.75,178.34
Golden_17-C41-N241,3,56,1.4434,-7.5,178.34
Golden_17-C41-N241,3,57,0.7217,-8.75,178.34
Golden_17-C41-N241,3,115,2.7063,-7.8125,178.34
Golden_17-C41-N241,3,116,1.8042,-9.375,178.34
Golden_17-C41-N241,3,117,0.9021,-10.9375,178.34
Golden_17-C41-N241,3,71,0.0,-12.5,178.34
Golden_17-C41-N241,3,131,0.0,-15.625,178.34
Golden_17-C41-N241,3,172,-1.1276,-13.6719,178.34
Golden_17-C41-N241,3,176,2.2553,-11.7187,178.34
Golden_17-C41-N241,3,177,1.1276,-13.6719,178.34
Golden_17-C41-N241,3,236,2.8191,-14.6484,178.34
Golden_17-C41-N241,3,191,0.0,-19.5312,178.34
Golden_17-C41-N241,3,232,-1.4095,-17.0898,178.34
Golden_17-C41-N241,3,237,1.4095,-17.0898,178.34
Golden_17-C41-N241,3,231,-2.8191,-14.6484,178.34
Golden_17-C41-N241,3,111,-1.8042,-9.375,178.34
Golden_17-C41-N241,3,112,-0.9021,-10.9375,178.34
Golden_17-C41-N241,3,125,-4.5105,-7.8125,178.34
Golden_17-C41-N241,3,165,-3.1574,-7.8125,178.34
Golden_17-C41-N241,3,170,-3.3829,-9.7656,178.34
Golden_17-C41-N241,3,171,-2.2553,-11.7187,178.34
Golden_17-C41-N241,3,185,-5.6382,-9.7656,178.34
Golden_17-C41-N241,3,225,-3.9467,-9.7656,178.34
Golden_17-C41-N241,3,230,-4.2286,-12.207,178.34
Golden_17-C41-N241,3,168,-9.0211,-7.8125,178.34
Golden_17-C41-N241,3,218,-6.4839,-8.3008,178.34
Golden_17-C41-N241,3,227,-8.4573,-9.7656,178.34
Golden_17-C41-N241,3,228,-11.2764,-9.7656,178.34
Golden_17-C41-N241,3,190,-16.9146,-9.7656,178.34
Golden_17-C41-N241,3,224,-15.505,-7.3242,178.34
Golden_17-C41-N241,3,229,-14.0955,-9.7656,178.34
Golden_17-C41-N241,3,70,-10.8253,-6.25,178.34
Golden_17-C41-N241,3,130,-13.5316,-7.8125,178.34
Golden_17-C41-N241,3,163,-11.2764,-3.9063,178.34
Golden_17-C41-N241,3,164,-12.404,-5.8594,178.34
Golden_17-C41-N241,3,169,-11.2764,-7.8125,178.34
Golden_17-C41-N241,3,222,-12.6859,-2.4414,178.34
Golden_17-C41-N241,3,223,-14.0955,-4.8828,178.34
Golden_17-C41-N241,3,10,-8.6603,-5.0,178.34
Golden_17-C41-N241,3,48,-5.7735,-5.0,178.34
Golden_17-C41-N241,3,49,-7.2169,-5.0,178.34
Golden_17-C41-N241,3,107,-5.4127,-6.25,178.34
Golden_17-C41-N241,3,108,-7.2169,-6.25,178.34
Golden_17-C41-N241,3,109,-9.0211,-6.25,178.34
Golden_17-C41-N241,3,158,-5.1871,-6.6406,178.34
Golden_17-C41-N241,3,167,-6.7658,-7.8125,178.34
Golden_17-C41-N241,3,51,-1.4434,-7.5,178.34
Golden_17-C41-N241,3,110,-2.7063,-7.8125,178.34
Golden_17-C41-N241,3,5,-2.8867,-5.0,178.34
Golden_17-C41-N241,3,38,-3.3198,-4.25,178.34
Golden_17-C41-N241,3,45,-2.0207,-5.0,178.34
Golden_17-C41-N241,3,47,-4.3301,-5.0,178.34
Golden_17-C41-N241,3,50,-2.1651,-6.25,178.34
Golden_17-C41-N241,3,65,-3.6084,-6.25,178.34
Golden_17-C41-N241,3,98,-4.1497,-5.3125,178.34
Golden_17-C41-N241,3,105,-2.5259,-6.25,178.34
Golden_17-C41-N241,3,0,0.0,0.0,178.34
Golden_18-C22-N301,1,0,0.0,0.0,477.04
Golden_18-C22-N301,1,3,-2.8868,5.0,477.04
Golden_18-C22-N301,1,8,0.0,10.0,477.04
Golden_18-C22-N301,1,21,2.0207,5.0,477.04
Golden_18-C22-N301,1,22,-2.0207,5.0,477.04
Golden_18-C22-N301,1,26,2.1651,6.25,477.04
Golden_18-C22-N301,1,27,1.4434,7.5,477.04
Golden_18-C22-N301,1,28,0.7217,8.75,477.04
Golden_18-C22-N301,1,29,-3.3198,4.25,477.04
Golden_18-C22-N301,1,31,-2.1651,6.25,477.04
Golden_18-C22-N301,1,32,-1.4434,7.5,477.04
Golden_18-C22-N301,1,33,-0.7217,8.75,477.04
Golden_18-C22-N301,1,34,-4.3301,5.0,477.04
Golden_18-C22-N301,1,35,-5.7735,5.0,477.04
Golden_18-C22-N301,1,36,-7.2169,5.0,477.04
Golden_18-C22-N301,1,63,-3.6084,6.25,477.04
Golden_18-C22-N301,1,81,2.5259,6.25,477.04
Golden_18-C22-N301,1,82,-2.5259,6.25,477.04
Golden_18-C22-N301,1,86,2.7063,7.8125,477.04
Golden_18-C22-N301,1,87,1.8042,9.375,477.04
Golden_18-C22-N301,1,89,-4.1497,5.3125,477.04
Golden_18-C22-N301,1,91,-2.7063,7.8125,477.04
Golden_18-C22-N301,1,92,-1.8042,9.375,477.04
Golden_18-C22-N301,1,94,-5.4127,6.25,477.04
Golden_18-C22-N301,1,95,-7.2169,6.25,477.04
Golden_18-C22-N301,1,123,-4.5105,7.8125,477.04
Golden_18-C22-N301,1,142,-3.1574,7.8125,477.04
Golden_18-C22-N301,1,149,-5.1871,6.6406,477.04
Golden_18-C22-N301,1,93,-0.9021,10.9375,477.04
Golden_18-C22-N301,1,151,-3.3829,9.7656,477.04
Golden_18-C22-N301,1,152,-2.2553,11.7187,477.04
Golden_18-C22-N301,1,154,-6.7658,7.8125,477.04
Golden_18-C22-N301,1,155,-9.0211,7.8125,477.04
Golden_18-C22-N301,1,183,-5.6382,9.7656,477.04
Golden_18-C22-N301,1,202,-3.9467,9.7656,477.04
Golden_18-C22-N301,1,209,-6.4839,8.3008,477.04
Golden_18-C22-N301,1,211,-4.2286,12.207,477.04
Golden_18-C22-N301,1,214,-8.4573,9.7656,477.04
Golden_18-C22-N301,1,215,-11.2764,9.7656,477.04
Golden_18-C22-N301,1,243,-7.0477,12.207,477.04
Golden_18-C22-N301,1,262,-4.9334,12.207,477.04
Golden_18-C22-N301,1,269,-8.1049,10.376,477.04
Golden_18-C22-N301,1,271,-5.2858,15.2588,477.04
Golden_18-C22-N301,1,274,-10.5716,12.207,477.04
Golden_18-C22-N301,1,275,-14.0955,12.207,477.04
Golden_18-C22-N301,1,189,-16.9146,9.7656,477.04
Golden_18-C22-N301,1,249,-21.1432,12.207,477.04
Golden_18-C22-N301,1,276,-17.619301,12.207,477.04
Golden_18-C22-N301,1,281,-19.3813,9.1553,477.04
Golden_18-C22-N301,1,9,-8.6603,5.0,477.04
Golden_18-C22-N301,1,41,-7.9386,3.75,477.04
Golden_18-C22-N301,1,69,-10.8253,6.25,477.04
Golden_18-C22-N301,1,96,-9.0211,6.25,477.04
Golden_18-C22-N301,1,100,-9.0211,3.125,477.04
Golden_18-C22-N301,1,101,-9.9232,4.6875,477.04
Golden_18-C22-N301,1,129,-13.5316,7.8125,477.04
Golden_18-C22-N301,1,156,-11.2764,7.8125,477.04
Golden_18-C22-N301,1,159,-10.1487,1.9531,477.04
Golden_18-C22-N301,1,160,-11.2764,3.9062,477.04
Golden_18-C22-N301,1,161,-12.404,5.8594,477.04
Golden_18-C22-N301,1,210,-10.4306,1.4648,477.04
Golden_18-C22-N301,1,216,-14.0955,9.7656,477.04
Golden_18-C22-N301,1,219,-12.6859,2.4414,477.04
Golden_18-C22-N301,1,220,-14.0955,4.8828,477.04
Golden_18-C22-N301,1,221,-15.505,7.3242,477.04
Golden_18-C22-N301,1,270,-13.0383,1.8311,477.04
Golden_18-C22-N301,1,279,-15.8574,3.0518,477.04
Golden_18-C22-N301,1,280,-17.619301,6.1035,477.04
Golden_18-C22-N301,1,4,-5.7735,0.0,477.04
Golden_18-C22-N301,1,5,-2.8867,-5.0,477.04
Golden_18-C22-N301,1,10,-8.6603,-5.0,477.04
Golden_18-C22-N301,1,30,-5.3405,0.75,477.04
Golden_18-C22-N301,1,37,-5.3405,-0.75,477.04
Golden_18-C22-N301,1,38,-3.3198,-4.25,477.04
Golden_18-C22-N301,1,39,-6.4952,1.25,477.04
Golden_18-C22-N301,1,40,-7.2169,2.5,477.04
Golden_18-C22-N301,1,42,-6.4952,-1.25,477.04
Golden_18-C22-N301,1,43,-7.2169,-2.5,477.04
Golden_18-C22-N301,1,44,-7.9386,-3.75,477.04
Golden_18-C22-N301,1,47,-4.3301,-5.0,477.04
Golden_18-C22-N301,1,48,-5.7735,-5.0,477.04
Golden_18-C22-N301,1,49,-7.2169,-5.0,477.04
Golden_18-C22-N301,1,64,-7.2169,0.0,477.04
Golden_18-C22-N301,1,65,-3.6084,-6.25,477.04
Golden_18-C22-N301,1,70,-10.8253,-6.25,477.04
Golden_18-C22-N301,1,90,-6.6756,0.9375,477.04
Golden_18-C22-N301,1,97,-6.6756,-0.9375,477.04
Golden_18-C22-N301,1,98,-4.1497,-5.3125,477.04
Golden_18-C22-N301,1,99,-8.119,1.5625,477.04
Golden_18-C22-N301,1,102,-8.119,-1.5625,477.04
Golden_18-C22-N301,1,103,-9.0211,-3.125,477.04
Golden_18-C22-N301,1,104,-9.9232,-4.6875,477.04
Golden_18-C22-N301,1,107,-5.4127,-6.25,477.04
Golden_18-C22-N301,1,108,-7.2169,-6.25,477.04
Golden_18-C22-N301,1,109,-9.0211,-6.25,477.04
Golden_18-C22-N301,1,124,-9.0211,0.0,477.04
Golden_18-C22-N301,1,125,-4.5105,-7.8125,477.04
Golden_18-C22-N301,1,150,-8.3445,1.1719,477.04
Golden_18-C22-N301,1,157,-8.3445,-1.1719,477.04
Golden_18-C22-N301,1,158,-5.1871,-6.6406,477.04
Golden_18-C22-N301,1,162,-10.1487,-1.9531,477.04
Golden_18-C22-N301,1,163,-11.2764,-3.9063,477.04
Golden_18-C22-N301,1,165,-3.1574,-7.8125,477.04
Golden_18-C22-N301,1,167,-6.7658,-7.8125,477.04
Golden_18-C22-N301,1,184,-11.2764,0.0,477.04
Golden_18-C22-N301,1,185,-5.6382,-9.7656,477.04
Golden_18-C22-N301,1,217,-10.4306,-1.4648,477.04
Golden_18-C22-N301,1,218,-6.4839,-8.3008,477.04
Golden_18-C22-N301,1,0,0.0,0.0,477.04
Golden_18-C22-N301,2,0,0.0,0.0,465.20
Golden_18-C22-N301,2,164,-12.404,-5.8594,465.20
Golden_18-C22-N301,2,222,-12.6859,-2.4414,465.20
Golden_18-C22-N301,2,223,-14.0955,-4.8828,465.20
Golden_18-C22-N301,2,224,-15.505,-7.3242,465.20
Golden_18-C22-N301,2,244,-14.0955,0.0,465.20
Golden_18-C22-N301,2,277,-13.0383,-1.8311,465.20
Golden_18-C22-N301,2,282,-15.8574,-3.0518,465.20
Golden_18-C22-N301,2,283,-17.619301,-6.1035,465.20
Golden_18-C22-N301,2,190,-16.9146,-9.7656,465.20
Golden_18-C22-N301,2,250,-21.1432,-12.207,465.20
Golden_18-C22-N301,2,284,-19.3813,-9.1553,465.20
Golden_18-C22-N301,2,289,-17.619301,-12.207,465.20
Golden_18-C22-N301,2,130,-13.5316,-7.8125,465.20
Golden_18-C22-N301,2,168,-9.0211,-7.8125,465.20
Golden_18-C22-N301,2,169,-11.2764,-7.8125,465.20
Golden_18-C22-N301,2,227,-8.4573,-9.7656,465.20
Golden_18-C22-N301,2,228,-11.2764,-9.7656,465.20
Golden_18-C22-N301,2,229,-14.0955,-9.7656,465.20
Golden_18-C22-N301,2,278,-8.1049,-10.376,465.20
Golden_18-C22-N301,2,287,-10.5716,-12.207,465.20
Golden_18-C22-N301,2,288,-14.0955,-12.207,465.20
Golden_18-C22-N301,2,112,-0.9021,-10.9375,465.20
Golden_18-C22-N301,2,170,-3.3829,-9.7656,465.20
Golden_18-C22-N301,2,171,-2.2553,-11.7187,465.20
Golden_18-C22-N301,2,172,-1.1276,-13.6719,465.20
Golden_18-C22-N301,2,225,-3.9467,-9.7656,465.20
Golden_18-C22-N301,2,230,-4.2286,-12.207,465.20
Golden_18-C22-N301,2,231,-2.8191,-14.6484,465.20
Golden_18-C22-N301,2,245,-7.0477,-12.207,465.20
Golden_18-C22-N301,2,285,-4.9334,-12.207,465.20
Golden_18-C22-N301,2,290,-5.2858,-15.2588,465.20
Golden_18-C22-N301,2,291,-3.5239,-18.310499,465.20
Golden_18-C22-N301,2,251,0.0,-24.414101,465.20
Golden_18-C22-N301,2,292,-1.7619,-21.362301,465.20
Golden_18-C22-N301,2,297,1.7619,-21.362301,465.20
Golden_18-C22-N301,2,71,0.0,-12.5,465.20
Golden_18-C22-N301,2,131,0.0,-15.625,465.20
Golden_18-C22-N301,2,177,1.1276,-13.6719,465.20
Golden_18-C22-N301,2,191,0.0,-19.5312,465.20
Golden_18-C22-N301,2,232,-1.4095,-17.0898,465.20
Golden_18-C22-N301,2,236,2.8191,-14.6484,465.20
Golden_18-C22-N301,2,237,1.4095,-17.0898,465.20
Golden_18-C22-N301,2,296,3.5239,-18.310499,465.20
Golden_18-C22-N301,2,6,2.8868,-5.0,465.20
Golden_18-C22-N301,2,11,0.0,-10.0,465.20
Golden_18-C22-N301,2,45,-2.0207,-5.0,465.20
Golden_18-C22-N301,2,46,2.0207,-5.0,465.20
Golden_18-C22-N301,2,50,-2.1651,-6.25,465.20
Golden_18-C22-N301,2,51,-1.4434,-7.5,465.20
Golden_18-C22-N301,2,52,-0.7217,-8.75,465.20
Golden_18-C22-N301,2,53,3.3198,-4.25,465.20
Golden_18-C22-N301,2,55,2.1651,-6.25,465.20
Golden_18-C22-N301,2,56,1.4434,-7.5,465.20
Golden_18-C22-N301,2,57,0.7217,-8.75,465.20
Golden_18-C22-N301,2,58,4.3301,-5.0,465.20
Golden_18-C22-N301,2,59,5.7735,-5.0,465.20
Golden_18-C22-N301,2,60,7.2169,-5.0,465.20
Golden_18-C22-N301,2,66,3.6084,-6.25,465.20
Golden_18-C22-N301,2,105,-2.5259,-6.25,465.20
Golden_18-C22-N301,2,106,2.5259,-6.25,465.20
Golden_18-C22-N301,2,110,-2.7063,-7.8125,465.20
Golden_18-C22-N301,2,111,-1.8042,-9.375,465.20
Golden_18-C22-N301,2,113,4.1497,-5.3125,465.20
Golden_18-C22-N301,2,115,2.7063,-7.8125,465.20
Golden_18-C22-N301,2,116,1.8042,-9.375,465.20
Golden_18-C22-N301,2,118,5.4127,-6.25,465.20
Golden_18-C22-N301,2,119,7.2169,-6.25,465.20
Golden_18-C22-N301,2,126,4.5106,-7.8125,465.20
Golden_18-C22-N301,2,166,3.1574,-7.8125,465.20
Golden_18-C22-N301,2,173,5.1871,-6.6406,465.20
Golden_18-C22-N301,2,117,0.9021,-10.9375,465.20
Golden_18-C22-N301,2,175,3.3829,-9.7656,465.20
Golden_18-C22-N301,2,176,2.2553,-11.7187,465.20
Golden_18-C22-N301,2,178,6.7658,-7.8125,465.20
Golden_18-C22-N301,2,179,9.0211,-7.8125,465.20
Golden_18-C22-N301,2,186,5.6382,-9.7656,465.20
Golden_18-C22-N301,2,226,3.9467,-9.7656,465.20
Golden_18-C22-N301,2,233,6.4839,-8.3008,465.20
Golden_18-C22-N301,2,235,4.2286,-12.207,465.20
Golden_18-C22-N301,2,238,8.4573,-9.7656,465.20
Golden_18-C22-N301,2,239,11.2764,-9.7656,465.20
Golden_18-C22-N301,2,246,7.0477,-12.207,465.20
Golden_18-C22-N301,2,286,4.9334,-12.207,465.20
Golden_18-C22-N301,2,293,8.1049,-10.376,465.20
Golden_18-C22-N301,2,295,5.2858,-15.2588,465.20
Golden_18-C22-N301,2,298,10.5716,-12.207,465.20
Golden_18-C22-N301,2,299,14.0955,-12.207,465.20
Golden_18-C22-N301,2,192,16.9146,-9.7656,465.20
Golden_18-C22-N301,2,252,21.1432,-12.207,465.20
Golden_18-C22-N301,2,257,19.3813,-9.1553,465.20
Golden_18-C22-N301,2,300,17.619301,-12.207,465.20
Golden_18-C22-N301,2,12,8.6603,-5.0,465.20
Golden_18-C22-N301,2,17,7.9386,-3.75,465.20
Golden_18-C22-N301,2,72,10.8253,-6.25,465.20
Golden_18-C22-N301,2,76,9.0211,-3.125,465.20
Golden_18-C22-N301,2,77,9.9232,-4.6875,465.20
Golden_18-C22-N301,2,120,9.0211,-6.25,465.20
Golden_18-C22-N301,2,132,13.5316,-7.8125,465.20
Golden_18-C22-N301,2,135,10.1487,-1.9531,465.20
Golden_18-C22-N301,2,136,11.2764,-3.9062,465.20
Golden_18-C22-N301,2,137,12.404,-5.8594,465.20
Golden_18-C22-N301,2,180,11.2764,-7.8125,465.20
Golden_18-C22-N301,2,195,12.6859,-2.4414,465.20
Golden_18-C22-N301,2,196,14.0955,-4.8828,465.20
Golden_18-C22-N301,2,197,15.505,-7.3242,465.20
Golden_18-C22-N301,2,234,10.4306,-1.4648,465.20
Golden_18-C22-N301,2,240,14.0955,-9.7656,465.20
Golden_18-C22-N301,2,255,15.8574,-3.0518,465.20
Golden_18-C22-N301,2,256,17.619301,-6.1035,465.20
Golden_18-C22-N301,2,294,13.0383,-1.8311,465.20
Golden_18-C22-N301,2,0,0.0,0.0,465.20
Golden_18-C22-N301,3,0,0.0,0.0,400.11
Golden_18-C22-N301,3,1,5.7735,0.0,400.11
Golden_18-C22-N301,3,2,2.8867,5.0,400.11
Golden_18-C22-N301,3,7,8.6603,5.0,400.11
Golden_18-C22-N301,3,13,5.3405,0.75,400.11
Golden_18-C22-N301,3,14,3.3198,4.25,400.11
Golden_18-C22-N301,3,15,6.4952,-1.25,400.11
Golden_18-C22-N301,3,16,7.2169,-2.5,400.11
Golden_18-C22-N301,3,18,6.4952,1.25,400.11
Golden_18-C22-N301,3,19,7.2169,2.5,400.11
Golden_18-C22-N301,3,20,7.9386,3.75,400.11
Golden_18-C22-N301,3,23,4.3301,5.0,400.11
Golden_18-C22-N301,3,24,5.7735,5.0,400.11
Golden_18-C22-N301,3,25,7.2169,5.0,400.11
Golden_18-C22-N301,3,54,5.3405,-0.75,400.11
Golden_18-C22-N301,3,61,7.2169,0.0,400.11
Golden_18-C22-N301,3,62,3.6084,6.25,400.11
Golden_18-C22-N301,3,67,10.8253,6.25,400.11
Golden_18-C22-N301,3,73,6.6756,0.9375,400.11
Golden_18-C22-N301,3,74,4.1497,5.3125,400.11
Golden_18-C22-N301,3,75,8.119,-1.5625,400.11
Golden_18-C22-N301,3,78,8.119,1.5625,400.11
Golden_18-C22-N301,3,79,9.0211,3.125,400.11
Golden_18-C22-N301,3,80,9.9232,4.6875,400.11
Golden_18-C22-N301,3,83,5.4127,6.25,400.11
Golden_18-C22-N301,3,84,7.2169,6.25,400.11
Golden_18-C22-N301,3,85,9.0211,6.25,400.11
Golden_18-C22-N301,3,114,6.6756,-0.9375,400.11
Golden_18-C22-N301,3,121,9.0211,0.0,400.11
Golden_18-C22-N301,3,122,4.5105,7.8125,400.11
Golden_18-C22-N301,3,133,8.3445,1.1719,400.11
Golden_18-C22-N301,3,134,5.1871,6.6406,400.11
Golden_18-C22-N301,3,138,10.1487,1.9531,400.11
Golden_18-C22-N301,3,139,11.2764,3.9062,400.11
Golden_18-C22-N301,3,141,3.1574,7.8125,400.11
Golden_18-C22-N301,3,143,6.7658,7.8125,400.11
Golden_18-C22-N301,3,174,8.3445,-1.1719,400.11
Golden_18-C22-N301,3,181,11.2764,0.0,400.11
Golden_18-C22-N301,3,182,5.6382,9.7656,400.11
Golden_18-C22-N301,3,193,10.4306,1.4648,400.11
Golden_18-C22-N301,3,194,6.4839,8.3008,400.11
Golden_18-C22-N301,3,140,12.404,5.8594,400.11
Golden_18-C22-N301,3,198,12.6859,2.4414,400.11
Golden_18-C22-N301,3,199,14.0955,4.8828,400.11
Golden_18-C22-N301,3,200,15.505,7.3242,400.11
Golden_18-C22-N301,3,241,14.0955,0.0,400.11
Golden_18-C22-N301,3,253,13.0383,1.8311,400.11
Golden_18-C22-N301,3,258,15.8574,3.0518,400.11
Golden_18-C22-N301,3,259,17.619301,6.1035,400.11
Golden_18-C22-N301,3,187,16.9146,9.7656,400.11
Golden_18-C22-N301,3,247,21.1432,12.207,400.11
Golden_18-C22-N301,3,260,19.3813,9.1553,400.11
Golden_18-C22-N301,3,265,17.619301,12.207,400.11
Golden_18-C22-N301,3,127,13.5316,7.8125,400.11
Golden_18-C22-N301,3,144,9.0211,7.8125,400.11
Golden_18-C22-N301,3,145,11.2764,7.8125,400.11
Golden_18-C22-N301,3,203,8.4573,9.7656,400.11
Golden_18-C22-N301,3,204,11.2764,9.7656,400.11
Golden_18-C22-N301,3,205,14.0955,9.7656,400.11
Golden_18-C22-N301,3,254,8.1049,10.376,400.11
Golden_18-C22-N301,3,263,10.5716,12.207,400.11
Golden_18-C22-N301,3,264,14.0955,12.207,400.11
Golden_18-C22-N301,3,248,0.0,24.414101,400.11
Golden_18-C22-N301,3,268,1.7619,21.362301,400.11
Golden_18-C22-N301,3,273,-1.7619,21.362301,400.11
Golden_18-C22-N301,3,68,0.0,12.5,400.11
Golden_18-C22-N301,3,128,0.0,15.625,400.11
Golden_18-C22-N301,3,153,-1.1276,13.6719,400.11
Golden_18-C22-N301,3,188,0.0,19.5312,400.11
Golden_18-C22-N301,3,208,1.4095,17.0898,400.11
Golden_18-C22-N301,3,212,-2.8191,14.6484,400.11
Golden_18-C22-N301,3,213,-1.4095,17.0898,400.11
Golden_18-C22-N301,3,272,-3.5239,18.310499,400.11
Golden_18-C22-N301,3,88,0.9021,10.9375,400.11
Golden_18-C22-N301,3,146,3.3829,9.7656,400.11
Golden_18-C22-N301,3,147,2.2553,11.7187,400.11
Golden_18-C22-N301,3,148,1.1276,13.6719,400.11
Golden_18-C22-N301,3,201,3.9467,9.7656,400.11
Golden_18-C22-N301,3,206,4.2286,12.207,400.11
Golden_18-C22-N301,3,207,2.8191,14.6484,400.11
Golden_18-C22-N301,3,242,7.0477,12.207,400.11
Golden_18-C22-N301,3,261,4.9334,12.207,400.11
Golden_18-C22-N301,3,266,5.2858,15.2588,400.11
Golden_18-C22-N301,3,267,3.5239,18.310499,400.11
Golden_18-C22-N301,3,0,0.0,0.0,400.11
Golden_18-C24-N301,1,0,0.0,0.0,212.13
Golden_18-C24-N301,1,4,-5.7735,0.0,212.13
Golden_18-C24-N301,1,5,-2.8867,-5.0,212.13
Golden_18-C24-N301,1,10,-8.6603,-5.0,212.13
Golden_18-C24-N301,1,30,-5.3405,0.75,212.13
Golden_18-C24-N301,1,37,-5.3405,-0.75,212.13
Golden_18-C24-N301,1,38,-3.3198,-4.25,212.13
Golden_18-C24-N301,1,39,-6.4952,1.25,212.13
